---------------------------------Starting---------------------------------
{'model': 'DeepLab', 'dataset': 'nthu_husky', 'training': {'batch_size': 2, 'num_workers': 4, 'optimizer': 'SGD', 'momentum': 0.9, 'num_iterations': 250000, 'learning_rate': 0.00025, 'lr_schedule': 'Poly', 'lr_schedule_power': 0.9, 'weight_decay': 0.0005, 'use_sync_batchnorm': True, 'data': {'split_id_list': 0, 'labeled_samples': 0, 'input_size': '512,512', 'scale': False, 'crop': True}, 'unlabeled': {'train_unlabeled': True, 'consistency_weight': 1, 'consistency_loss': 'CE', 'pixel_weight': 'threshold_uniform', 'mix_mask': 'class', 'flip': False, 'color_jitter': True, 'blur': True}}, 'seed': 1, 'pretrained': 'coco', 'ignore_label': 255, 'utils': {'save_checkpoint_every': 1000, 'checkpoint_dir': './saved/DeepLabv2-nthu', 'val_per_iter': 5000, 'tensorboard': True, 'log_per_iter': 100, 'save_best_model': True}}
Found 1470 train images
dataset size:  1470
Training on number of samples: 0
gta size: 12483
iter =   2709/250000, loss_l = 0.116, loss_u = 0.197, loss_my_cons = 0.262
iter =   2710/250000, loss_l = 0.683, loss_u = 0.400, loss_my_cons = 0.368
iter =   2711/250000, loss_l = 0.158, loss_u = 0.239, loss_my_cons = 0.314
iter =   2712/250000, loss_l = 0.204, loss_u = 0.180, loss_my_cons = 0.527
iter =   2713/250000, loss_l = 0.180, loss_u = 0.171, loss_my_cons = 1.482
iter =   2714/250000, loss_l = 0.550, loss_u = 0.356, loss_my_cons = 0.677
iter =   2715/250000, loss_l = 0.775, loss_u = 0.377, loss_my_cons = 0.378
iter =   2716/250000, loss_l = 0.188, loss_u = 0.201, loss_my_cons = 1.047
iter =   2717/250000, loss_l = 0.215, loss_u = 0.316, loss_my_cons = 0.483
iter =   2718/250000, loss_l = 0.199, loss_u = 0.252, loss_my_cons = 0.540
iter =   2719/250000, loss_l = 0.224, loss_u = 0.289, loss_my_cons = 0.288
iter =   2720/250000, loss_l = 0.188, loss_u = 0.235, loss_my_cons = 0.475
iter =   2721/250000, loss_l = 0.159, loss_u = 0.158, loss_my_cons = 0.635
iter =   2722/250000, loss_l = 0.160, loss_u = 0.171, loss_my_cons = 0.392
iter =   2723/250000, loss_l = 0.173, loss_u = 0.191, loss_my_cons = 0.520
iter =   2724/250000, loss_l = 0.782, loss_u = 0.182, loss_my_cons = 0.815
iter =   2725/250000, loss_l = 0.261, loss_u = 0.230, loss_my_cons = 1.538
iter =   2726/250000, loss_l = 0.302, loss_u = 0.231, loss_my_cons = 0.545
iter =   2727/250000, loss_l = 0.399, loss_u = 0.294, loss_my_cons = 0.604
iter =   2728/250000, loss_l = 0.330, loss_u = 0.466, loss_my_cons = 0.594
iter =   2729/250000, loss_l = 0.174, loss_u = 0.171, loss_my_cons = 0.206
iter =   2730/250000, loss_l = 0.163, loss_u = 0.133, loss_my_cons = 0.134
iter =   2731/250000, loss_l = 0.147, loss_u = 0.161, loss_my_cons = 0.586
iter =   2732/250000, loss_l = 0.159, loss_u = 0.270, loss_my_cons = 0.587
iter =   2733/250000, loss_l = 0.135, loss_u = 0.077, loss_my_cons = 0.944
iter =   2734/250000, loss_l = 0.121, loss_u = 0.159, loss_my_cons = 1.222
iter =   2735/250000, loss_l = 0.250, loss_u = 0.383, loss_my_cons = 0.622
iter =   2736/250000, loss_l = 0.212, loss_u = 0.143, loss_my_cons = 0.271
iter =   2737/250000, loss_l = 0.262, loss_u = 0.199, loss_my_cons = 0.746
iter =   2738/250000, loss_l = 0.182, loss_u = 0.132, loss_my_cons = 0.613
iter =   2739/250000, loss_l = 0.200, loss_u = 0.225, loss_my_cons = 1.258
iter =   2740/250000, loss_l = 0.224, loss_u = 0.226, loss_my_cons = 0.922
iter =   2741/250000, loss_l = 0.609, loss_u = 0.251, loss_my_cons = 0.297
iter =   2742/250000, loss_l = 0.118, loss_u = 0.109, loss_my_cons = 0.518
iter =   2743/250000, loss_l = 0.252, loss_u = 0.465, loss_my_cons = 0.305
iter =   2744/250000, loss_l = 0.212, loss_u = 0.173, loss_my_cons = 0.532
iter =   2745/250000, loss_l = 0.067, loss_u = 0.139, loss_my_cons = 0.515
iter =   2746/250000, loss_l = 0.236, loss_u = 0.242, loss_my_cons = 0.667
iter =   2747/250000, loss_l = 0.140, loss_u = 0.206, loss_my_cons = 0.527
iter =   2748/250000, loss_l = 0.199, loss_u = 0.314, loss_my_cons = 0.430
iter =   2749/250000, loss_l = 0.193, loss_u = 0.201, loss_my_cons = 0.424
iter =   2750/250000, loss_l = 0.217, loss_u = 0.176, loss_my_cons = 0.583
iter =   2751/250000, loss_l = 0.166, loss_u = 0.295, loss_my_cons = 0.457
iter =   2752/250000, loss_l = 0.779, loss_u = 1.000, loss_my_cons = 0.377
iter =   2753/250000, loss_l = 0.183, loss_u = 0.205, loss_my_cons = 0.785
iter =   2754/250000, loss_l = 0.279, loss_u = 0.268, loss_my_cons = 0.474
iter =   2755/250000, loss_l = 0.246, loss_u = 0.212, loss_my_cons = 0.862
iter =   2756/250000, loss_l = 0.303, loss_u = 0.394, loss_my_cons = 0.328
iter =   2757/250000, loss_l = 0.256, loss_u = 0.306, loss_my_cons = 0.729
iter =   2758/250000, loss_l = 0.137, loss_u = 0.122, loss_my_cons = 0.487
iter =   2759/250000, loss_l = 0.479, loss_u = 0.094, loss_my_cons = 0.400
iter =   2760/250000, loss_l = 0.325, loss_u = 0.143, loss_my_cons = 0.777
iter =   2761/250000, loss_l = 0.176, loss_u = 0.186, loss_my_cons = 0.624
iter =   2762/250000, loss_l = 0.265, loss_u = 0.263, loss_my_cons = 0.554
iter =   2763/250000, loss_l = 0.258, loss_u = 0.251, loss_my_cons = 0.569
iter =   2764/250000, loss_l = 0.175, loss_u = 0.166, loss_my_cons = 0.677
iter =   2765/250000, loss_l = 0.362, loss_u = 0.325, loss_my_cons = 0.514
iter =   2766/250000, loss_l = 0.554, loss_u = 0.360, loss_my_cons = 0.364
iter =   2767/250000, loss_l = 0.160, loss_u = 0.160, loss_my_cons = 0.310
iter =   2768/250000, loss_l = 0.133, loss_u = 0.111, loss_my_cons = 0.320
iter =   2769/250000, loss_l = 0.418, loss_u = 0.348, loss_my_cons = 0.209
iter =   2770/250000, loss_l = 0.289, loss_u = 0.179, loss_my_cons = 0.259
iter =   2771/250000, loss_l = 0.189, loss_u = 0.318, loss_my_cons = 0.837
iter =   2772/250000, loss_l = 0.165, loss_u = 0.222, loss_my_cons = 0.343
iter =   2773/250000, loss_l = 0.230, loss_u = 0.256, loss_my_cons = 0.580
iter =   2774/250000, loss_l = 0.242, loss_u = 0.231, loss_my_cons = 0.294
iter =   2775/250000, loss_l = 0.135, loss_u = 0.120, loss_my_cons = 1.478
iter =   2776/250000, loss_l = 0.207, loss_u = 0.134, loss_my_cons = 0.182
iter =   2777/250000, loss_l = 0.275, loss_u = 0.279, loss_my_cons = 0.719
iter =   2778/250000, loss_l = 0.268, loss_u = 0.285, loss_my_cons = 0.716
iter =   2779/250000, loss_l = 0.253, loss_u = 0.180, loss_my_cons = 0.585
iter =   2780/250000, loss_l = 0.374, loss_u = 0.183, loss_my_cons = 0.310
iter =   2781/250000, loss_l = 0.222, loss_u = 0.226, loss_my_cons = 0.163
iter =   2782/250000, loss_l = 0.776, loss_u = 0.162, loss_my_cons = 0.276
iter =   2783/250000, loss_l = 0.122, loss_u = 0.123, loss_my_cons = 0.227
iter =   2784/250000, loss_l = 0.228, loss_u = 0.214, loss_my_cons = 0.377
iter =   2785/250000, loss_l = 0.255, loss_u = 0.224, loss_my_cons = 0.771
iter =   2786/250000, loss_l = 0.168, loss_u = 0.226, loss_my_cons = 0.857
iter =   2787/250000, loss_l = 0.239, loss_u = 0.254, loss_my_cons = 0.444
iter =   2788/250000, loss_l = 0.557, loss_u = 0.417, loss_my_cons = 0.487
iter =   2789/250000, loss_l = 0.295, loss_u = 0.464, loss_my_cons = 1.063
iter =   2790/250000, loss_l = 0.310, loss_u = 0.131, loss_my_cons = 0.232
iter =   2791/250000, loss_l = 0.336, loss_u = 0.192, loss_my_cons = 0.397
iter =   2792/250000, loss_l = 0.109, loss_u = 0.130, loss_my_cons = 1.356
iter =   2793/250000, loss_l = 0.163, loss_u = 0.216, loss_my_cons = 1.144
iter =   2794/250000, loss_l = 0.152, loss_u = 0.195, loss_my_cons = 0.361
iter =   2795/250000, loss_l = 0.486, loss_u = 0.259, loss_my_cons = 0.883
iter =   2796/250000, loss_l = 0.671, loss_u = 0.568, loss_my_cons = 0.481
iter =   2797/250000, loss_l = 0.252, loss_u = 0.428, loss_my_cons = 0.326
iter =   2798/250000, loss_l = 0.199, loss_u = 0.140, loss_my_cons = 0.973
iter =   2799/250000, loss_l = 0.162, loss_u = 0.154, loss_my_cons = 0.440
iter =   2800/250000, loss_l = 0.248, loss_u = 0.296, loss_my_cons = 0.546
iter =   2801/250000, loss_l = 0.168, loss_u = 0.202, loss_my_cons = 0.411
iter =   2802/250000, loss_l = 0.268, loss_u = 0.284, loss_my_cons = 0.313
iter =   2803/250000, loss_l = 0.657, loss_u = 0.512, loss_my_cons = 0.304
iter =   2804/250000, loss_l = 0.188, loss_u = 0.228, loss_my_cons = 0.327
iter =   2805/250000, loss_l = 0.524, loss_u = 0.623, loss_my_cons = 0.834
iter =   2806/250000, loss_l = 0.218, loss_u = 0.187, loss_my_cons = 0.539
iter =   2807/250000, loss_l = 0.113, loss_u = 0.142, loss_my_cons = 0.771
iter =   2808/250000, loss_l = 0.144, loss_u = 0.285, loss_my_cons = 0.716
iter =   2809/250000, loss_l = 0.284, loss_u = 0.197, loss_my_cons = 0.537
iter =   2810/250000, loss_l = 0.213, loss_u = 0.219, loss_my_cons = 0.550
iter =   2811/250000, loss_l = 0.493, loss_u = 0.230, loss_my_cons = 0.227
iter =   2812/250000, loss_l = 0.229, loss_u = 0.302, loss_my_cons = 0.254
iter =   2813/250000, loss_l = 0.212, loss_u = 0.127, loss_my_cons = 0.220
iter =   2814/250000, loss_l = 0.096, loss_u = 0.140, loss_my_cons = 0.412
iter =   2815/250000, loss_l = 0.386, loss_u = 0.173, loss_my_cons = 0.444
iter =   2816/250000, loss_l = 0.118, loss_u = 0.180, loss_my_cons = 0.407
iter =   2817/250000, loss_l = 0.266, loss_u = 0.266, loss_my_cons = 0.286
iter =   2818/250000, loss_l = 0.447, loss_u = 0.287, loss_my_cons = 0.855
iter =   2819/250000, loss_l = 0.118, loss_u = 0.171, loss_my_cons = 0.339
iter =   2820/250000, loss_l = 0.465, loss_u = 0.496, loss_my_cons = 0.857
iter =   2821/250000, loss_l = 0.226, loss_u = 0.243, loss_my_cons = 0.260
iter =   2822/250000, loss_l = 0.129, loss_u = 0.149, loss_my_cons = 1.775
iter =   2823/250000, loss_l = 0.084, loss_u = 0.148, loss_my_cons = 0.198
iter =   2824/250000, loss_l = 0.281, loss_u = 0.428, loss_my_cons = 0.539
iter =   2825/250000, loss_l = 0.573, loss_u = 0.610, loss_my_cons = 0.797
iter =   2826/250000, loss_l = 0.217, loss_u = 0.287, loss_my_cons = 0.234
iter =   2827/250000, loss_l = 0.129, loss_u = 0.191, loss_my_cons = 0.345
iter =   2828/250000, loss_l = 0.221, loss_u = 0.213, loss_my_cons = 0.436
iter =   2829/250000, loss_l = 0.341, loss_u = 0.278, loss_my_cons = 0.935
iter =   2830/250000, loss_l = 0.208, loss_u = 0.267, loss_my_cons = 0.307
iter =   2831/250000, loss_l = 0.209, loss_u = 0.196, loss_my_cons = 0.522
iter =   2832/250000, loss_l = 0.920, loss_u = 0.259, loss_my_cons = 0.506
iter =   2833/250000, loss_l = 0.125, loss_u = 0.260, loss_my_cons = 0.418
iter =   2834/250000, loss_l = 0.301, loss_u = 0.320, loss_my_cons = 0.217
iter =   2835/250000, loss_l = 0.402, loss_u = 0.145, loss_my_cons = 0.158
iter =   2836/250000, loss_l = 0.314, loss_u = 0.378, loss_my_cons = 0.367
iter =   2837/250000, loss_l = 0.181, loss_u = 0.139, loss_my_cons = 0.415
iter =   2838/250000, loss_l = 0.244, loss_u = 0.212, loss_my_cons = 0.894
iter =   2839/250000, loss_l = 0.168, loss_u = 0.199, loss_my_cons = 0.286
iter =   2840/250000, loss_l = 0.177, loss_u = 0.117, loss_my_cons = 0.294
iter =   2841/250000, loss_l = 0.421, loss_u = 0.173, loss_my_cons = 0.387
iter =   2842/250000, loss_l = 0.138, loss_u = 0.235, loss_my_cons = 0.890
iter =   2843/250000, loss_l = 0.156, loss_u = 0.171, loss_my_cons = 0.513
iter =   2844/250000, loss_l = 0.279, loss_u = 0.391, loss_my_cons = 0.639
iter =   2845/250000, loss_l = 0.118, loss_u = 0.157, loss_my_cons = 0.454
iter =   2846/250000, loss_l = 0.216, loss_u = 0.355, loss_my_cons = 0.886
iter =   2847/250000, loss_l = 0.272, loss_u = 0.285, loss_my_cons = 0.779
iter =   2848/250000, loss_l = 0.240, loss_u = 0.185, loss_my_cons = 0.238
iter =   2849/250000, loss_l = 0.452, loss_u = 0.484, loss_my_cons = 0.262
iter =   2850/250000, loss_l = 0.221, loss_u = 0.230, loss_my_cons = 1.355
iter =   2851/250000, loss_l = 0.224, loss_u = 0.172, loss_my_cons = 0.683
iter =   2852/250000, loss_l = 0.151, loss_u = 0.287, loss_my_cons = 0.492
iter =   2853/250000, loss_l = 0.291, loss_u = 0.239, loss_my_cons = 1.400
iter =   2854/250000, loss_l = 0.168, loss_u = 0.181, loss_my_cons = 0.455
iter =   2855/250000, loss_l = 0.213, loss_u = 0.252, loss_my_cons = 0.265
iter =   2856/250000, loss_l = 0.348, loss_u = 0.160, loss_my_cons = 0.339
iter =   2857/250000, loss_l = 0.206, loss_u = 0.203, loss_my_cons = 0.837
iter =   2858/250000, loss_l = 0.124, loss_u = 0.170, loss_my_cons = 0.346
iter =   2859/250000, loss_l = 0.265, loss_u = 0.162, loss_my_cons = 0.964
iter =   2860/250000, loss_l = 0.210, loss_u = 0.253, loss_my_cons = 0.572
iter =   2861/250000, loss_l = 0.531, loss_u = 0.344, loss_my_cons = 0.981
iter =   2862/250000, loss_l = 0.202, loss_u = 0.192, loss_my_cons = 0.643
iter =   2863/250000, loss_l = 0.245, loss_u = 0.069, loss_my_cons = 0.823
iter =   2864/250000, loss_l = 0.236, loss_u = 0.167, loss_my_cons = 0.582
iter =   2865/250000, loss_l = 0.130, loss_u = 0.175, loss_my_cons = 0.786
iter =   2866/250000, loss_l = 0.307, loss_u = 0.268, loss_my_cons = 0.511
iter =   2867/250000, loss_l = 0.357, loss_u = 0.178, loss_my_cons = 0.501
iter =   2868/250000, loss_l = 0.179, loss_u = 0.267, loss_my_cons = 0.459
iter =   2869/250000, loss_l = 0.168, loss_u = 0.211, loss_my_cons = 0.676
iter =   2870/250000, loss_l = 0.503, loss_u = 0.619, loss_my_cons = 1.189
iter =   2871/250000, loss_l = 0.161, loss_u = 0.227, loss_my_cons = 1.777
iter =   2872/250000, loss_l = 0.251, loss_u = 0.218, loss_my_cons = 0.948
iter =   2873/250000, loss_l = 0.392, loss_u = 0.399, loss_my_cons = 0.784
iter =   2874/250000, loss_l = 0.087, loss_u = 0.319, loss_my_cons = 0.263
iter =   2875/250000, loss_l = 0.636, loss_u = 0.194, loss_my_cons = 0.451
iter =   2876/250000, loss_l = 0.147, loss_u = 0.178, loss_my_cons = 0.823
iter =   2877/250000, loss_l = 0.309, loss_u = 0.209, loss_my_cons = 0.248
iter =   2878/250000, loss_l = 0.507, loss_u = 0.355, loss_my_cons = 0.717
iter =   2879/250000, loss_l = 0.781, loss_u = 1.206, loss_my_cons = 0.753
iter =   2880/250000, loss_l = 1.649, loss_u = 0.242, loss_my_cons = 0.214
iter =   2881/250000, loss_l = 0.230, loss_u = 0.168, loss_my_cons = 0.400
iter =   2882/250000, loss_l = 0.190, loss_u = 0.242, loss_my_cons = 0.484
iter =   2883/250000, loss_l = 0.225, loss_u = 0.200, loss_my_cons = 0.592
iter =   2884/250000, loss_l = 0.237, loss_u = 0.192, loss_my_cons = 0.485
iter =   2885/250000, loss_l = 0.295, loss_u = 0.306, loss_my_cons = 0.162
iter =   2886/250000, loss_l = 0.422, loss_u = 0.229, loss_my_cons = 0.584
iter =   2887/250000, loss_l = 0.190, loss_u = 0.274, loss_my_cons = 0.538
iter =   2888/250000, loss_l = 0.190, loss_u = 0.215, loss_my_cons = 0.605
iter =   2889/250000, loss_l = 0.135, loss_u = 0.231, loss_my_cons = 0.467
iter =   2890/250000, loss_l = 0.231, loss_u = 0.235, loss_my_cons = 0.739
iter =   2891/250000, loss_l = 0.564, loss_u = 0.321, loss_my_cons = 0.773
iter =   2892/250000, loss_l = 0.157, loss_u = 0.169, loss_my_cons = 0.550
iter =   2893/250000, loss_l = 0.402, loss_u = 0.159, loss_my_cons = 0.707
iter =   2894/250000, loss_l = 0.119, loss_u = 0.196, loss_my_cons = 0.407
iter =   2895/250000, loss_l = 0.195, loss_u = 0.203, loss_my_cons = 0.620
iter =   2896/250000, loss_l = 0.396, loss_u = 0.593, loss_my_cons = 0.646
iter =   2897/250000, loss_l = 0.185, loss_u = 0.142, loss_my_cons = 0.192
iter =   2898/250000, loss_l = 0.163, loss_u = 0.184, loss_my_cons = 0.460
iter =   2899/250000, loss_l = 0.487, loss_u = 0.139, loss_my_cons = 0.517
iter =   2900/250000, loss_l = 0.172, loss_u = 0.211, loss_my_cons = 0.664
iter =   2901/250000, loss_l = 0.226, loss_u = 0.206, loss_my_cons = 0.758
iter =   2902/250000, loss_l = 0.154, loss_u = 0.130, loss_my_cons = 0.745
iter =   2903/250000, loss_l = 0.502, loss_u = 0.559, loss_my_cons = 0.780
iter =   2904/250000, loss_l = 0.466, loss_u = 0.165, loss_my_cons = 0.579
iter =   2905/250000, loss_l = 0.147, loss_u = 0.171, loss_my_cons = 0.255
iter =   2906/250000, loss_l = 0.148, loss_u = 0.196, loss_my_cons = 0.450
iter =   2907/250000, loss_l = 0.314, loss_u = 0.193, loss_my_cons = 0.257
iter =   2908/250000, loss_l = 0.205, loss_u = 0.191, loss_my_cons = 0.339
iter =   2909/250000, loss_l = 0.718, loss_u = 0.193, loss_my_cons = 1.083
iter =   2910/250000, loss_l = 0.256, loss_u = 0.345, loss_my_cons = 0.635
iter =   2911/250000, loss_l = 0.160, loss_u = 0.216, loss_my_cons = 0.425
iter =   2912/250000, loss_l = 0.180, loss_u = 0.133, loss_my_cons = 0.363
iter =   2913/250000, loss_l = 0.111, loss_u = 0.080, loss_my_cons = 0.665
iter =   2914/250000, loss_l = 0.147, loss_u = 0.198, loss_my_cons = 0.407
iter =   2915/250000, loss_l = 0.246, loss_u = 0.248, loss_my_cons = 0.223
iter =   2916/250000, loss_l = 0.799, loss_u = 0.884, loss_my_cons = 0.542
iter =   2917/250000, loss_l = 0.633, loss_u = 0.498, loss_my_cons = 0.440
iter =   2918/250000, loss_l = 0.223, loss_u = 0.286, loss_my_cons = 0.163
iter =   2919/250000, loss_l = 0.415, loss_u = 0.166, loss_my_cons = 0.562
iter =   2920/250000, loss_l = 0.237, loss_u = 0.303, loss_my_cons = 0.791
iter =   2921/250000, loss_l = 0.150, loss_u = 0.133, loss_my_cons = 0.862
iter =   2922/250000, loss_l = 0.113, loss_u = 0.175, loss_my_cons = 0.381
iter =   2923/250000, loss_l = 0.244, loss_u = 0.420, loss_my_cons = 0.945
iter =   2924/250000, loss_l = 0.257, loss_u = 0.362, loss_my_cons = 0.368
iter =   2925/250000, loss_l = 0.277, loss_u = 0.308, loss_my_cons = 0.665
iter =   2926/250000, loss_l = 0.304, loss_u = 0.272, loss_my_cons = 0.530
iter =   2927/250000, loss_l = 0.440, loss_u = 0.277, loss_my_cons = 0.272
iter =   2928/250000, loss_l = 0.166, loss_u = 0.265, loss_my_cons = 0.539
iter =   2929/250000, loss_l = 0.224, loss_u = 0.215, loss_my_cons = 0.728
iter =   2930/250000, loss_l = 0.121, loss_u = 0.153, loss_my_cons = 0.461
iter =   2931/250000, loss_l = 0.150, loss_u = 0.145, loss_my_cons = 1.900
iter =   2932/250000, loss_l = 0.360, loss_u = 0.299, loss_my_cons = 0.793
iter =   2933/250000, loss_l = 0.284, loss_u = 0.189, loss_my_cons = 0.259
iter =   2934/250000, loss_l = 0.501, loss_u = 0.525, loss_my_cons = 0.903
iter =   2935/250000, loss_l = 0.265, loss_u = 0.176, loss_my_cons = 0.264
iter =   2936/250000, loss_l = 0.227, loss_u = 0.094, loss_my_cons = 0.150
iter =   2937/250000, loss_l = 0.183, loss_u = 0.145, loss_my_cons = 0.750
iter =   2938/250000, loss_l = 0.141, loss_u = 0.193, loss_my_cons = 1.051
iter =   2939/250000, loss_l = 0.145, loss_u = 0.133, loss_my_cons = 0.216
iter =   2940/250000, loss_l = 0.385, loss_u = 0.233, loss_my_cons = 0.239
iter =   2941/250000, loss_l = 0.267, loss_u = 0.324, loss_my_cons = 0.404
iter =   2942/250000, loss_l = 0.510, loss_u = 0.176, loss_my_cons = 0.503
iter =   2943/250000, loss_l = 0.434, loss_u = 0.257, loss_my_cons = 0.376
iter =   2944/250000, loss_l = 0.161, loss_u = 0.148, loss_my_cons = 0.298
iter =   2945/250000, loss_l = 0.182, loss_u = 0.198, loss_my_cons = 0.488
iter =   2946/250000, loss_l = 0.170, loss_u = 0.143, loss_my_cons = 0.435
iter =   2947/250000, loss_l = 0.163, loss_u = 0.179, loss_my_cons = 0.239
iter =   2948/250000, loss_l = 0.148, loss_u = 0.136, loss_my_cons = 0.395
iter =   2949/250000, loss_l = 0.220, loss_u = 0.315, loss_my_cons = 0.531
iter =   2950/250000, loss_l = 0.197, loss_u = 0.158, loss_my_cons = 1.081
iter =   2951/250000, loss_l = 0.149, loss_u = 0.209, loss_my_cons = 0.844
iter =   2952/250000, loss_l = 0.169, loss_u = 0.145, loss_my_cons = 0.981
iter =   2953/250000, loss_l = 0.095, loss_u = 0.104, loss_my_cons = 0.371
iter =   2954/250000, loss_l = 0.294, loss_u = 0.142, loss_my_cons = 0.682
iter =   2955/250000, loss_l = 0.104, loss_u = 0.177, loss_my_cons = 0.424
iter =   2956/250000, loss_l = 0.146, loss_u = 0.206, loss_my_cons = 0.638
iter =   2957/250000, loss_l = 0.225, loss_u = 0.232, loss_my_cons = 0.584
iter =   2958/250000, loss_l = 0.290, loss_u = 0.401, loss_my_cons = 0.659
iter =   2959/250000, loss_l = 0.102, loss_u = 0.093, loss_my_cons = 0.263
iter =   2960/250000, loss_l = 0.240, loss_u = 0.351, loss_my_cons = 0.349
iter =   2961/250000, loss_l = 0.171, loss_u = 0.145, loss_my_cons = 0.168
iter =   2962/250000, loss_l = 0.172, loss_u = 0.191, loss_my_cons = 0.514
iter =   2963/250000, loss_l = 0.126, loss_u = 0.150, loss_my_cons = 0.379
iter =   2964/250000, loss_l = 0.156, loss_u = 0.136, loss_my_cons = 0.638
iter =   2965/250000, loss_l = 0.142, loss_u = 0.157, loss_my_cons = 0.659
iter =   2966/250000, loss_l = 0.238, loss_u = 0.318, loss_my_cons = 1.646
iter =   2967/250000, loss_l = 0.380, loss_u = 0.218, loss_my_cons = 0.504
iter =   2968/250000, loss_l = 0.206, loss_u = 0.196, loss_my_cons = 0.647
iter =   2969/250000, loss_l = 0.100, loss_u = 0.135, loss_my_cons = 0.723
iter =   2970/250000, loss_l = 0.170, loss_u = 0.215, loss_my_cons = 0.478
iter =   2971/250000, loss_l = 0.134, loss_u = 0.115, loss_my_cons = 0.470
iter =   2972/250000, loss_l = 0.168, loss_u = 0.187, loss_my_cons = 0.799
iter =   2973/250000, loss_l = 0.134, loss_u = 0.146, loss_my_cons = 0.839
iter =   2974/250000, loss_l = 1.862, loss_u = 0.225, loss_my_cons = 0.739
iter =   2975/250000, loss_l = 0.117, loss_u = 0.146, loss_my_cons = 0.617
iter =   2976/250000, loss_l = 0.333, loss_u = 0.150, loss_my_cons = 0.298
iter =   2977/250000, loss_l = 0.199, loss_u = 0.263, loss_my_cons = 0.672
iter =   2978/250000, loss_l = 0.411, loss_u = 0.171, loss_my_cons = 1.063
iter =   2979/250000, loss_l = 0.237, loss_u = 0.255, loss_my_cons = 0.498
iter =   2980/250000, loss_l = 0.299, loss_u = 0.510, loss_my_cons = 0.846
iter =   2981/250000, loss_l = 0.164, loss_u = 0.166, loss_my_cons = 1.273
iter =   2982/250000, loss_l = 0.231, loss_u = 0.290, loss_my_cons = 1.352
iter =   2983/250000, loss_l = 0.202, loss_u = 0.223, loss_my_cons = 0.889
iter =   2984/250000, loss_l = 0.126, loss_u = 0.222, loss_my_cons = 0.709
iter =   2985/250000, loss_l = 0.249, loss_u = 0.222, loss_my_cons = 0.546
iter =   2986/250000, loss_l = 0.176, loss_u = 0.223, loss_my_cons = 1.004
iter =   2987/250000, loss_l = 0.338, loss_u = 0.245, loss_my_cons = 0.390
iter =   2988/250000, loss_l = 0.281, loss_u = 0.245, loss_my_cons = 0.185
iter =   2989/250000, loss_l = 0.182, loss_u = 0.262, loss_my_cons = 0.402
iter =   2990/250000, loss_l = 0.478, loss_u = 0.165, loss_my_cons = 0.494
iter =   2991/250000, loss_l = 0.213, loss_u = 0.223, loss_my_cons = 0.595
iter =   2992/250000, loss_l = 0.266, loss_u = 0.199, loss_my_cons = 0.623
iter =   2993/250000, loss_l = 0.774, loss_u = 0.492, loss_my_cons = 0.482
iter =   2994/250000, loss_l = 0.222, loss_u = 0.182, loss_my_cons = 0.878
iter =   2995/250000, loss_l = 0.234, loss_u = 0.178, loss_my_cons = 0.304
iter =   2996/250000, loss_l = 0.197, loss_u = 0.225, loss_my_cons = 0.449
iter =   2997/250000, loss_l = 0.296, loss_u = 0.230, loss_my_cons = 0.945
iter =   2998/250000, loss_l = 0.179, loss_u = 0.164, loss_my_cons = 0.469
iter =   2999/250000, loss_l = 0.153, loss_u = 0.182, loss_my_cons = 0.345
iter =   3000/250000, loss_l = 0.473, loss_u = 0.194, loss_my_cons = 0.497

Saving a checkpoint: ./saved/DeepLabv2-nthu/10-21_14-48-UDA-gta-nthu/checkpoint-iter3000.pth ...
iter =   3001/250000, loss_l = 0.298, loss_u = 0.505, loss_my_cons = 0.534
iter =   3002/250000, loss_l = 0.228, loss_u = 0.341, loss_my_cons = 1.052
iter =   3003/250000, loss_l = 0.134, loss_u = 0.173, loss_my_cons = 0.381
iter =   3004/250000, loss_l = 0.176, loss_u = 0.138, loss_my_cons = 0.238
iter =   3005/250000, loss_l = 0.178, loss_u = 0.213, loss_my_cons = 0.413
iter =   3006/250000, loss_l = 0.217, loss_u = 0.274, loss_my_cons = 0.546
iter =   3007/250000, loss_l = 0.173, loss_u = 0.139, loss_my_cons = 0.353
iter =   3008/250000, loss_l = 0.433, loss_u = 0.192, loss_my_cons = 0.405
iter =   3009/250000, loss_l = 0.231, loss_u = 0.238, loss_my_cons = 0.694
iter =   3010/250000, loss_l = 0.184, loss_u = 0.300, loss_my_cons = 0.262
iter =   3011/250000, loss_l = 0.130, loss_u = 0.145, loss_my_cons = 0.254
iter =   3012/250000, loss_l = 0.233, loss_u = 0.145, loss_my_cons = 0.382
iter =   3013/250000, loss_l = 0.326, loss_u = 0.362, loss_my_cons = 0.345
iter =   3014/250000, loss_l = 0.375, loss_u = 0.205, loss_my_cons = 0.377
iter =   3015/250000, loss_l = 0.187, loss_u = 0.237, loss_my_cons = 0.607
iter =   3016/250000, loss_l = 0.174, loss_u = 0.210, loss_my_cons = 0.672
iter =   3017/250000, loss_l = 0.328, loss_u = 0.112, loss_my_cons = 1.211
iter =   3018/250000, loss_l = 0.229, loss_u = 0.132, loss_my_cons = 0.584
iter =   3019/250000, loss_l = 0.157, loss_u = 0.185, loss_my_cons = 0.269
iter =   3020/250000, loss_l = 0.226, loss_u = 0.157, loss_my_cons = 0.282
